ID,Class/Name,Level Cap,Format,Pokemon 1 Icon,Pokemon 1 Name,Pokemon 1 Level,Pokemon 1 Nature,Pokemon 1 Ability,Item 1 Icon,Item 1 Name,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 1 IV,Pokemon 1 EV,Pokemon 2 Icon,Pokemon 2 Name,Pokemon 2 Level,Pokemon 2 Nature,Pokemon 2 Ability,Item 2 Icon,Item 2 Name,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 2 IV,Pokemon 2 EV,Pokemon 3 Icon,Pokemon 3 Name,Pokemon 3 Level,Pokemon 3 Nature,Pokemon 3 Ability,Item 3 Icon,Item 3 Name,Pokemon 3 Move 1,Pokemon 3 Move 3,Pokemon 3 Move 2,Pokemon 3 Move 4,Pokemon 3 IV,Pokemon 3 EV,Pokemon 4 Icon,Pokemon 4 Name,Pokemon 4 Level,Pokemon 4 Nature,Pokemon 4 Ability,Item 4 Icon,Item 4 Name,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 4 IV,Pokemon 4 EV,Pokemon 5 Icon,Pokemon 5 Name,Pokemon 5 Level,Pokemon 5 Nature,Pokemon 5 Ability,Item 5 Icon,Item 5 Name,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 5 IV,Pokemon 5 EV,Pokemon 6 Icon,Pokemon 6 Name,Pokemon 6 Level,Pokemon 6 Nature,Pokemon 6 Ability,Item 6 Icon,Item 6 Name,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Pokemon 6 IV,Pokemon 6 EV,Item(s),Special Note(s)
694,Dawn (Route 207) [Chimchar],Level Cap: 33,Format: Singles,,Piloswine,29,Adamant,Oblivious,,Focus Sash,Avalanche,Take Down,Rock Slide,Ice Shard,All 25,252 HP / 252 Atk / 4 Def,,Clefable,29,Modest,Magic Guard,,Leftovers,Moonblast,Moonlight,Encore,Thunder Wave,All 25 / 0 Atk,252 HP / 252 Def / 4 SpA,,Lopunny,29,Adamant,Scrappy,,Muscle Band,Dizzy Punch,Fake Out,Jump Kick,Quick Attack,All 25,252 Atk / 252 SpD / 4 Spe,,Monferno,30,Naive,Blaze,,Sitrus Berry,Flamethrower,Fake Out,Mach Punch,Grass Knot,All 25,252 Atk / 4 Def / 252 SpD,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None
695,Dawn (Route 207) [Piplup],Level Cap: 33,Format: Singles,,Piloswine,29,Adamant,Oblivious,,Focus Sash,Avalanche,Take Down,Rock Slide,Ice Shard,All 25,252 HP / 252 Atk / 4 Def,,Clefable,29,Modest,Magic Guard,,Leftovers,Moonblast,Moonlight,Encore,Thunder Wave,All 25 / 0 Atk,252 HP / 252 Def / 4 SpA,,Lopunny,29,Adamant,Scrappy,,Muscle Band,Dizzy Punch,Fake Out,Jump Kick,Quick Attack,All 25,252 Atk / 252 SpD / 4 Spe,,Prinplup,30,Rash,Torrent,,Sitrus Berry,Bubble Beam,Icy Wind,Brick Break,Shadow Claw,All 25,4 Def / 252 SpA / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None
943,Aaron (Hearthome City),Level Cap: 33,Format: Singles,,Ariados,31,Adamant,Insomnia,,Focus Sash,Sticky Web,Shadow Sneak,Night Slash,Leech Life,All 25,248 HP / 252 Atk / 8 SpD,,Pinsir,31,Careful,Mold Breaker,,Muscle Band,X-Scissor,Brick Break,Quick Attack,Knock Off,All 25,252 HP / 252 Atk / 4 SpD,,Mothim,31,Modest,Swarm,,Charti Berry,Air Slash,Giga Drain,Bug Buzz,Quiver Dance,All 25 / 0 Atk,252 HP / 252 SpA,,Dustox,31,Calm,Shield Dust,,Leftovers,Bug Buzz,Toxic,Moonlight,Protect,All 25 / 0 Atk,248 HP / 8 SpA / 252 SpD,,Scizor,31,Adamant,Technician,,Occa Berry,X-Scissor,Bullet Punch,Aerial Ace,Defog,All 25,248 HP / 252 Atk / 8 SpD,,Drapion,32,Jolly,Sniper,,Scope Lens,Cross Poison,Night Slash,X-Scissor,Knock Off,All 25,252 Atk / 4 SpD / 252 Spe,None,None
831,Fantina [Hearthome City] (Team 1),Level Cap: 33,Format: Singles,,Sableye,32,Adamant,Magic Bounce,,Leftovers,Knock Off,Shadow Claw,Fake Out,Shadow Sneak,All 25,252 HP / 252 Def / 4 SpD,,Gengar,32,Hasty,Levitate,,Adrenaline Orb,Shadow Ball,Dazzling Gleam,Psychic,Energy Ball,All 25 / 0 Atk,252 SpA / 4 SpD / 248 Spe,,Banette,32,Adamant,Prankster,,Colbur Berry,Crush Claw,Shadow Claw,Thunder Wave,Shadow Sneak,All 25,252 HP / 244 Atk / 12 SpD,,Rotom,32,Timid,Levitate,,Magnet,Discharge,Shadow Ball,Volt Switch,Will-O-Wisp,All 25 / 0 Atk,4/0/0/244/12/248,,Drifblim,33,Timid,Flare Boost,,Flame Orb,Shadow Ball,Air Slash,Stockpile,Strength Sap,All 25 / 0 Atk,12/0/0/248/4/244,,Mismagius,33,Timid,Levitate,,Spell Tag,Shadow Ball,Mystical Fire,Hyper Beam,Dazzling Gleam,All 25 / 0 Atk,4 HP / 252 SpA / 252 Spe,None,Rewards Shadow Ball TM
832,Fantina [Hearthome City] (Team 2),Level Cap: 33,Format: Singles,,Dusclops,32,Careful,Regenerator,,Red Card,Will-O-Wisp,Pain Split,Parting Shot,Shadow Punch,All 25,252 HP / 4 Atk / 252 SpD,,Sableye,32,Adamant,Prankster,,Lagging Tail,Trick,Will-O-Wisp,Fake Out,Shadow Sneak,All 25,252 HP / 252 Def / 4 SpD,,Gengar,32,Hasty,Levitate,,Wise Glasses,Shadow Ball,Dazzling Gleam,Psychic,Energy Ball,All 25 / 0 Atk,252 SpA / 4 SpD / 248 Spe,,Spiritomb,32,Sassy,Cursed Body,,Leftovers,Shadow Sneak,Pain Split,Protect,Foul Play,All 25,248 HP / 8 Atk / 252 SpD,,Drifblim,33,Timid,Flare Boost,,Flame Orb,Shadow Ball,Air Slash,Stockpile,Strength Sap,All 25 / 0 Atk,12/0/0/248/4/244,,Mismagius,33,Timid,Levitate,,Spell Tag,Shadow Ball,Mystical Fire,Hyper Beam,Dazzling Gleam,All 25 / 0 Atk,4 HP / 252 SpA / 252 Spe,None,Rewards Shadow Ball TM
833,Fantina [Hearthome City] (Team 3),Level Cap: 33,Format: Singles,,Sableye,32,Adamant,Magic Bounce,,Leftovers,Knock Off,Shadow Claw,Fake Out,Shadow Sneak,All 25,252 HP / 252 Def / 4 SpD,,Gengar,32,Hasty,Levitate,,Wise Glasses,Shadow Ball,Dazzling Gleam,Psychic,Energy Ball,All 25 / 0 Atk,252 SpA / 4 SpD / 248 Spe,,Shedinja,32,Naive,Wonder Guard,,Focus Sash,Confuse Ray,Shadow Claw,X-Scissor,Shadow Sneak,All 25,252 Atk / 4 Def / 252 Spe,,Dusclops,32,Careful,Pressure,,Eviolite,Will-O-Wisp,Pain Split,Sucker Punch,Shadow Punch,All 25,252 HP / 4 Atk / 252 SpD,,Drifblim,33,Timid,Flare Boost,,Flame Orb,Shadow Ball,Air Slash,Stockpile,Strength Sap,All 25 / 0 Atk,12/0/0/248/4/244,,Mismagius,33,Timid,Levitate,,Spell Tag,Shadow Ball,Mystical Fire,Hyper Beam,Dazzling Gleam,All 25 / 0 Atk,4 HP / 252 SpA / 252 Spe,None,Rewards Shadow Ball TM
834,Fantina [Hearthome City] (Team 4),Level Cap: 33,Format: Singles,,Mismagius,33,Timid,Prankster,,Focus Sash,Shadow Ball,Mean Look,Destiny Bond,Dazzling Gleam,All 25 / 0 Atk,248 HP / 8 SpA / 252 Spe,,Sableye,32,Adamant,Prankster,,Lagging Tail,Trick,Will-O-Wisp,Fake Out,Shadow Sneak,All 25,252 HP / 252 Def / 4 SpD,,Gengar,32,Hasty,Levitate,,Wise Glasses,Shadow Ball,Dazzling Gleam,Psychic,Energy Ball,All 25 / 0 Atk,252 SpA / 4 SpD / 248 Spe,,Spiritomb,32,Sassy,Cursed Body,,Leftovers,Shadow Sneak,Pain Split,Protect,Foul Play,All 25,248 HP / 8 Atk / 252 SpD,,Banette,32,Adamant,Cursed Body,,Colbur Berry,Crush Claw,Shadow Claw,Gunk Shot,Shadow Sneak,All 25,252 HP / 244 Atk / 12 SpD,,Drifblim,33,Timid,Flare Boost,,Flame Orb,Shadow Ball,Air Slash,Stockpile,Strength Sap,All 25 / 0 Atk,12/0/0/248/4/244,None,Rewards Shadow Ball TM
765,Barry (Hearthome City) [Turtwig] (Team 1),Level Cap: 39,Format: Singles,,Bastiodon,32,Modest,Sturdy,,Chople Berry,Flash Cannon,Power Gem,Stealth Rock,Shock Wave,All 25 / 0 Atk,84/0/84/252/88/0,,Marshtomp,32,Hasty,Torrent,,Muscle Band,Aqua Tail,Rock Slide,Bulldoze,Rock Smash,All 25,244 HP / 124 Atk / 140 Spe,,Vespiquen,32,Quirky,Queenly Majesty,,Silver Powder,Attack Order,Defend Order,Heal Order,Fell Stinger,All 25,36/236/124/0/112/0,,Machoke,32,Naughty,Steadfast,,Black Belt,Knock Off,Strength,Brick Break,Low Sweep,All 25,112/252/80/0/60/4,,Arcanine,32,Quiet,Intimidate,,Sitrus Berry,Morning Sun,Extreme Speed,Crunch,Thunder Fang,All 25,244/84/112/0/64/4,,Grotle,33,Careful,Shell Armor,,Big Root,Seed Bomb,Leech Seed,Crunch,Bulldoze,All 25,116/252/52/0/88/0,None,None
766,Barry (Hearthome City) [Turtwig] (Team 2),Level Cap: 39,Format: Singles,,Arcanine,32,Quiet,Intimidate,,Sitrus Berry,Morning Sun,Extreme Speed,Crunch,Thunder Fang,All 25,244/84/112/0/64/4,,Azumarill,32,Docile,Huge Power,,Rindo Berry,Aqua Tail,Play Rough,Superpower,Aqua Jet,All 25,164/4/88/0/252/0,,Kadabra,32,Rash,Magic Guard,,Twisted Spoon,Psyshock,Hidden Power (Bug),Reflect,Shadow Ball,25/0/24/25/24/25,20/0/112/248/4/124,,Lucario,32,Hasty,Inner Focus,,Muscle Band,Bullet Punch,Aura Sphere,Crunch,Life Dew,All 25,144/160/0/156/4/44,,Swellow,32,Adamant,Guts,,Silk Scarf,Extreme Speed,Aerial Ace,U-turn,Reversal,All 25,4/248/148/0/4/104,,Grotle,33,Careful,Shell Armor,,Sitrus Berry,Seed Bomb,Leech Seed,Crunch,Bulldoze,All 25,116/252/52/0/88/0,None,None
767,Barry (Hearthome City) [Turtwig] (Team 3),Level Cap: 39,Format: Singles,,Nidoqueen,32,Sassy,Sheer Force,,Sitrus Berry,Toxic Spikes,Spikes,Body Slam,Drill Run,All 25,92 HP / 164 Def / 252 SpD,,Lucario,32,Hasty,Inner Focus,,Muscle Band,Bullet Punch,Aura Sphere,Crunch,Life Dew,All 25,144/160/0/156/4/44,,Quilava,32,Mild,Blaze,,Charcoal,Swift,Lava Plume,Quick Attack,Hidden Power (Dark),All 25,252 SpA / 132 SpD / 124 Spe,,Zangoose,32,Naive,Scrappy,,Silk Scarf,Slash,Night Slash,Swords Dance,Knock Off,All 25,144 Atk / 112 Def / 244 Spe,,Floatzel,32,Hardy,Propeller Tail,,Mystic Water,Crunch,Aqua Jet,Bite,Aqua Tail,All 25,8/252/136/0/16/96,,Grotle,33,Careful,Shell Armor,,Occa Berry,Seed Bomb,Leech Seed,Crunch,Bulldoze,All 25,116/252/52/0/88/0,None,None
768,Barry (Hearthome City) [Turtwig] (Team 4),Level Cap: 39,Format: Singles,,Ursaring,32,Lonely,Guts,,Rindo Berry,Cross Chop,Play Rough,Stomping Tantrum,Slash,All 25,72/252/80/104/0,,Croconaw,32,Hasty,Torrent,,Mystic Water,Ice Fang,Crunch,Aqua Jet,Aqua Tail,All 25,48/252/72/0/136/0,,Seviper,32,Relaxed,Intimidate,,Poison Barb,Poison Jab,Poison Fang,Night Slash,Glare,All 25,126/64/64/0/252/0,,Hariyama,32,Gentle,Thick Fat,,Sitrus Berry,Belly Drum,Knock Off,Force Palm,Arm Thrust,All 25,252/136/60/0/60/0,,Magneton,32,Modest,Sturdy,,Chesto Berry,Rest,Tri Attack,Thunderbolt,Thunder Wave,All 25 / 0 Atk,252/0/60/80/116/0,,Grotle,33,Careful,Shell Armor,,Coba Berry,Seed Bomb,Leech Seed,Crunch,Bulldoze,All 25,116/252/52/0/88/0,None,None
757,Barry (Hearthome City) [Chimchar] (Team 1),Level Cap: 39,Format: Singles,,Omastar,32,Quiet,Weak Armor,,Rindo Berry,Muddy Water,Ancient Power,Aurora Beam,Stealth Rock,All 25 / 0 Atk,252/0/126/4/126/0,,Ambipom,32,Impish,Technician,,Silk Scarf,Fake Out,Dual Chop,Double Hit,Rock Smash,All 25,0/126/126/0/4/252,,Croagunk,32,Hasty,Dry Skin,,Payapa Berry,Drain Punch,Poison Jab,Feint Attack,Taunt,All 25,92/252/0/0/56/108,,Magneton,32,Modest,Sturdy,,Chesto Berry,Rest,Tri Attack,Discharge,Thunder Wave,All 25 / 0 Atk,252/0/60/80/116/0,,Victreebel,32,Hasty,Corrosion,,Miracle Seed,Sleep Powder,Leaf Tornado,Clear Smog,Sucker Punch,All 25,0/72/0/252/80/104,,Monferno,33,Jolly,Iron Fist,,Sitrus Berry,Mach Punch,Flame Wheel,Aerial Ace,Fake Out,All 25,28/252/52/0/50/126,None,None
758,Barry (Hearthome City) [Chimchar] (Team 2),Level Cap: 39,Format: Singles,,Rhyhorn,32,Adamant,Sheer Force,,Passho Berry,Rock Slide,Drill Run,Stomp,Stealth Rock,All 25 ,124/112/20/0/252/0,,Seviper,32,Relaxed,Intimidate,,Poison Barb,Poison Jab,Poison Fang,Night Slash,Glare,All 25,126/64/64/0/252/0,,Grovyle,32,Naughty,Technician,,Miracle Seed,Bullet Seed,Dragon Breath,Quick Attack,Fury Cutter,All 25,252 Atk / 126 SpA / 130 Spe,,Ambipom,32,Impish,Technician,,Silk Scarf,Fake Out,Dual Chop,Double Hit,Rock Smash,All 25,126/126/0/4/252,,Electabuzz,32,Lax,Iron Fist,,Chesto Berry,Thunder Punch,Mach Punch,Thunder Wave,Brick Break,All 25,0/252/8/0/124/124,,Monferno,33,Jolly,Iron Fist,,Sitrus Berry,Mach Punch,Flame Wheel,Aerial Ace,Fake Out,All 25,28/252/52/0/50/126,None,None
759,Barry (Hearthome City) [Chimchar] (Team 3),Level Cap: 39,Format: Singles,,Ursaring,32,Lonely,Guts,,Rindo Berry,Cross Chop,Play Rough,Stomping Tantrum,Slash,All 25,72/252/80/0/104/0,,Croconaw,32,Hasty,Torrent,,Mystic Water,Ice Fang,Crunch,Aqua Jet,Aqua Tail,All 25,48/252/72/0/136/0,,Seviper,32,Relaxed,Intimidate,,Poison Barb,Poison Jab,Poison Fang,Night Slash,Glare,All 25,126/64/64/0/252/0,,Hariyama,32,Gentle,Thick Fat,,Sitrus Berry,Belly Drum,Knock Off,Force Palm,Arm Thrust,All 25,252/136/60/0/60/0,,Magneton,32,Modest,Sturdy,,Chesto Berry,Rest,Tri Attack,Discharge,Thunder Wave,All 25 / 0 Atk,252/0/60/80/116,,Monferno,33,Jolly,Iron Fist,,Muscle Band,Mach Punch,Flame Wheel,Aerial Ace,Fake Out,All 25,28/252/52/0/50/126,None,None
760,Barry (Hearthome City) [Chimchar] (Team 4),Level Cap: 39,Format: Singles,,Metang,32,Docile,Clear Body,,Twisted Spoon,Stealth Rock,Grass Knot,Flash Cannon,Zen Headbutt,All 25,0/176/4/176/0/152,,Honchkrow,32,Hasty,Super Luck,,Scope Lens,Air Cutter,Sucker Punch,Shadow Ball,Swagger,All 25,16/244/0/124/0/124,,Vibrava,32,Bold,Levitate,,Yache Berry,Earth Power,Dragon Breath,Supersonic,Dragon Tail,All 25,136/0/252/16/104,,Croconaw,32,Hasty,Torrent,,Mystic Water,Ice Fang,Crunch,Aqua Jet,Aqua Tail,All 25,48/252/72/0/136/0,,Marowak,32,Careful,Battle Armor,,Thick Club,Bone Rush,Knock Off,Retaliate,Headbutt,All 25,96/124/0/0/36/252,,Monferno,33,Jolly,Iron Fist,,Sitrus Berry,Mach Punch,Flame Wheel,Aerial Ace,Fake Out,All 25,28/252/52/0/50/126,None,None
761,Barry (Hearthome City) [Piplup] (Team 1),Level Cap: 39,Format: Singles,,Armaldo,32,Naive,Tough Claws,,Passho Berry,Rock Slide,X-Scissor,Stealth Rock,Aqua Jet,All 25,4/152/108/0/0/244,,Loudred,32,Hasty,Punk Rock,,Silk Scarf,Hyper Voice,Extrasensory,Stomp,Bite,All 25,4/124/0/258/0/132,,Jumpluff,32,Gentle,Cotton Down,,Miracle Seed,Air Slash,Giga Drain,Leech Seed,Sleep Powder,All 25 / 0 Atk,128/0/25/25/25/25,,Pupitar,32,Careful,Intimidate,,Sitrus Berry,Payback,Rock Slide,Stomping Tantrum,Crunch,All 25,104 Atk / 244 Def / 156 SpD,,Pidgeotto,32,Naughty,Keen Eye,,Sharp Beak,Air Slash,Uproar,Quick Attack,Aerial Ace,All 25,104/168/0/136/0/100,,Prinplup,33,Modest,Competitive,,Chesto Berry,Scald,Icy Wind,Grass Knot,Rest,All 25/ 0 Atk,124 Def / 252 SpA / 132 SpD,None,None
762,Barry (Hearthome City) [Piplup] (Team 2),Level Cap: 39,Format: Singles,,Prinplup,33,Modest,Competitive,,Sitrus Berry,Scald,Icy Wind,Grass Knot,Stealth Rock,All 25 / 0 Atk,124 Def / 252 SpA / 132 SpD,,Bayleef,32,Relaxed,Serene Grace,,Miracle Seed,Energy Ball,Draining Kiss,Grass Knot,Nature Power,All 25 / 0 Atk,148/0/100/124/100/0,,Armaldo,32,Naive,Tough Claws,,Passho Berry,Rock Slide,X-Scissor,Metal Claw,Aqua Jet,All 25,4/152/108/0/0/244,,Lopunny,32,Naive,Scrappy,,Black Belt,Blaze Kick,Jump Kick,Fake Out,Return,All 25,44/244/80/0/0/136,,Volbeat,32,Timid,Prankster,,Occa Berry,Tail Glow,Charge Beam,Signal Beam,Encore,All 25 / 0 Atk,8/0/0/252/124/124,,Gardevoir,32,Bold,Pixilate,,Twisted Spoon,Psychic,Dazzling Gleam,Aura Sphere,Calm Mind ,All 25 / 0 Atk,0/0/72/128/84/224,None,None
763,Barry (Hearthome City) [Piplup] (Team 3),Level Cap: 39,Format: Singles,,Forretress,32,Impish,Sturdy,,Chople Berry,Stealth Rock,Spikes,Rapid Spin,Bug Bite,All 25,132 HP / 244 Atk / 132 Def,,Lopunny,32,Naive,Scrappy,,Black Belt,Blaze Kick,Rock Smash,Fake Out,Headbutt,All 25,44/244/80/0/0/136,,Heracross,32,Naive,Skill Link,,Silver Powder,Arm Thrust,Rock Blast,Aerial Ace,Pin Missile,All 25,64/252/40/0/80/72,,Swablu,32,Calm,Pixilate,,Sitrus Berry,Moonblast,Sing,Pluck,Round,All 25,4/156/0/156/0/192,,Shelgon,32,Lonely,Overcoat,,Muscle Band,Dragon Claw,Crunch,Zen Headbutt,Protect,All 25,8/244/64/0/192/0,,Prinplup,33,Modest,Competitive,,Chesto Berry,Scald,Icy Wind,Grass Knot,Rest,All 25 / 0 Atk,124 Def / 252 SpA / 132 SpD,None,None
764,Barry (Hearthome City) [Piplup] (Team 4),Level Cap: 39,Format: Singles,,Smeargle,32,Timid,Technician,,Chople Berry,Stealth Rock,Seismic Toss,False Swipe,U-turn,All 26,253 HP / 128 Def / 128 SpD,,Combusken,32,Adamant,Speed Boost,,Charcoal,Fire Punch,Detect,Bulk Up,Sky Uppercut,All 25,12/248/64/0/96/89,,Shelgon,32,Lonely,Overcoat,,Muscle Band,Dragon Claw,Crunch,Zen Headbutt,Protect,All 26,8/244/64/0/192/1,,Pidgeotto,32,Naughty,Keen Eye,,Sharp Beak,Air Slash,Uproar,Quick Attack,Aerial Ace,All 26,104/168/0/136/0/101,,Sandslash,32,Gentle,Sand Rush,,Soft Sand,Night Slash,Slash,Bulldoze,Sand Tomb,All 25,52/116/0/4/252/85,,Prinplup,33,Modest,Competitive,,Chesto Berry,Scald,Icy Wind,Grass Knot,Rest,All 25 / 0 Atk,125 Def / 252 SpA / 132 SpD,None,None
877,Saturn [Pokemon Mansion],Level Cap: 39,Format: Doubles,,Bronzong,33,Brave,Levitate,,Light Clay,Reflect,Light Screen,Gyro Ball,Zen Headbutt,All 25 / 0 Atk,252 HP / 252 Atk / 4 SpD,,Octillery,33,Modest,Quick Draw,,Wise Glasses,Octazooka,Signal Beam,Ice Beam,Flamethrower,All 25 / 0 Atk,None,,Toxicroak,34,Hasty,Dry Skin,,Payapa Berry,Drain Punch,Poison Jab,Fake Out,Vacuum Wave,All 25,252 Atk / 4 SpA / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,"Saturn battles alongside Backlot, Player battles alongside Barry"
878,Mr. Backlot [Pokemon Mansion],Level Cap: 39,Format: Doubles,,Wigglytuff,33,Naughty,Cute Charm,,Zoom Lens,Moonblast,Hyper Voice,Sing,Thunderbolt,All 25 / 0 Atk,None,,Raichu,33,Calm,Static,,Wise Glasses,Surf,Thunderbolt,Grass Knot,Teeter Dance,All 25 / 0 Atk,None,,Espeon,33,Gentle,Synchronize,,Sitrus Berry,Psychic,Power Gem,Dazzling Gleam,Protect,All 25 / 0 Atk,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,"Backlot battles alongside Saturn, Player battles alongside Barry"
1939,Lucian [Solaceon Ruins],Level Cap: 39,Format: Doubles,,Claydol,35,Quiet,Psychic Surge,,Terrain Extender,Trick Room,Earth Power,Dazzling Gleam,Psychic,All 25 / 0 Atk,244 HP / 244 SpA / 16 SpD,,Slowking,35,Bold,Regenerator,,Leftovers,Teleport,Scald,Future Sight,Slack Off,All 25 / 0 Atk,236 HP / 244 Def / 28 SpA,,Bronzong,35,Brave,Levitate,,Wiki Berry,Trick Room,Body Press,Rock Slide,Gyro Ball,All 25 / 0 Atk,244 HP / 252 Atk / 12 SpD,,Exeggutor,35,Modest,Harvest,,Sitrus Berry,Energy Ball,Psychic,Sleep Powder,Calm Mind ,All 25 / 0 Atk,236 HP / 248 SpA / 20 SpD,,Alakazam,35,Timid,Download,,Expert Belt,Dazzling Gleam,Energy Ball,Shadow Ball,Psychic,All 25 / 0 Atk,248 SpA / 8 SpD / 244 Spe,,Gallade,36,Jolly,Justified,,Choice Band,Zen Headbutt,Leaf Blade,Drain Punch,Shadow Sneak,All 25,244 Atk / 12 SpD / 248 Spe,None,Rewards Psychic TM
835,Maylene [Veilstone City] (Team 1),Level Cap: 39,Format: Singles,,Hariyama,38,Adamant,Guts,,Flame Orb,Fake Out,Knock Off,Bullet Punch,Brick Break,All 25,252/244/0/0/8/4,,Hitmonchan,38,Jolly,Iron Fist,,Expert Belt,Bullet Punch,Ice Punch,Thunder Punch,Power-Up Punch,All 25,248 Atk / 8 SpD / 248 Spe,,Machamp,38,Adamant,No Guard,,Muscle Band,Rock Slide,Knock Off,Submission,Bullet Punch,All 25,244/248/0/0/8/8,,Blaziken,38,Hasty,Speed Boost,,Power Herb,Flamethrower,Brick Break,Solar Beam,Rock Slide,All 25 / 0 Atk,8/244/0/8/0/248,,Ledian,38,Jolly,Iron Fist,,Coba Berry,Drain Punch,Knock Off,U-turn,Mach Punch,All 25 / 0 Atk,252 Atk / 4 Def / 252 Spe,,Lucario,39,Jolly,Adaptability,,Figy Berry,Bullet Punch,Power-Up Punch,Ice Punch,Thunder Punch,All 31,248 Atk / 16 SpD / 244 Spe,None,Rewards Drain Punch TM
836,Maylene [Veilstone City] (Team 2),Level Cap: 39,Format: Singles,,Farfetch'd,38,Jolly,Super Luck,,Leek,Slash,Night Slash,Aerial Ace,Brick Break,All 25,4 HP / 252 Atk / 252 Spe,,Hitmonlee,38,Jolly,Reckless,,Blunder Policy,High Jump Kick,Fake Out,Bullet Punch,Rock Slide,All 25,244 Atk / 20 SpD / 244 Spe,,Primeape,38,Jolly,Defiant,,Expert Belt,Close Combat,Ice Punch,Thunder Punch,Iron Tail,All 25,12/248/0/0/4/244,,Medicham,38,Hasty,Pure Power,,Spell Tag,Psychic,Shadow Ball,Focus Blast,Bullet Punch,All 25 / 0 Atk,8 Atk / 252 SpA / 248 Spe,,Heracross,38,Jolly,Skill Link,,Muscle Band,Arm Thrust,Rock Blast,Pin Missile,Bullet Seed,All 25 / 0 Atk,8 HP / 248 Atk / 252 Spe,,Lucario,39,Timid,Adaptability,,Wiki Berry,Vacuum Wave,Flash Cannon,Aura Sphere,Dark Pulse,All 31 / 0 Atk,4/0/4/252/4/244,None,Rewards Drain Punch TM
837,Maylene [Veilstone City] (Team 3),Level Cap: 39,Format: Singles,,Poliwrath,38,Adamant,Iron Fist,,Focus Sash,Mach Punch,Ice Punch,Waterfall,Endeavor,All 25,244 HP / 244 Atk / 20 SpD,,Primeape,38,Jolly,Defiant,,Expert Belt,Close Combat,Ice Punch,Thunder Punch,Iron Tail,All 25,12/248/0/0/4/244,,Ledian,38,Jolly,Iron Fist,,Coba Berry,Drain Punch,Knock Off,U-turn,Mach Punch,All 25,252 Atk / 4 Def / 252 Spe,,Medicham,38,Jolly,Pure Power,,Leftovers,High Jump Kick,Fake Out,Ice Punch,Psycho Cut,All 25,252/4/0/0/4/248,,Toxicroak,38,Timid,Dry Skin,,Adrenaline Orb,Nasty Plot,Vacuum Wave,Sludge Bomb,Dark Pulse,All 25 / 0 Atk,4 HP / 252 SpA / 252 Spe,,Lucario,39,Timid,Adaptability,,Mago Berry,Vacuum Wave,Flash Cannon,Aura Sphere,Dark Pulse,All 31 / 0 Atk,4/0/4/252/4/244,None,Rewards Drain Punch TM
838,Maylene [Veilstone City] (Team 4),Level Cap: 39,Format: Singles,,Hitmontop,38,Adamant,Intimidate,,Leftovers,Bullet Punch,Triple Kick,Brick Break,Sucker Punch,All 25,248/244/4/0/8/4,,Farfetch'd,38,Jolly,Super Luck,,Leek,Slash,Night Slash,Aerial Ace,Brick Break,All 25,4 HP / 252 Atk / 252 Spe,,Blaziken,38,Hasty,Speed Boost,,Power Herb,Flamethrower,High Jump Kick,Solar Beam,Rock Slide,All 25,8/244/0/8/248,,Machamp,38,Adamant,Guts,,Flame Orb,Bulk Up,Brick Break,Knock Off,Bullet Punch,All 25,244/248/0/0/8/8,,Medicham,38,Jolly,Pure Power,,Blunder Policy,High Jump Kick,Fake Out,Ice Punch,Psycho Cut,All 25,0/252/4/0/4/248,,Lucario,39,Jolly,Adaptability,,Iapapa Berry,Vacuum Wave,Power-Up Punch,Ice Punch,Thunder Punch,All 31,248 Atk / 16 SpD / 244 Spe,None,Rewards Drain Punch TM
